FileID,Word Num,Normalized,Language,w/n/naw,Element
khde0001,10,ταῖς,grc,w,"<w xml:id=""khde0001-10"" xml:lang=""grc""><expan><abbr>τ</abbr><ex>αῖς</ex></expan></w>"
khde0001,11,ψυχαῖς,grc,w,"<w xml:id=""khde0001-11"" xml:lang=""grc"">ψυχαῖς</w>"
khde0001,12,ἡμῶν.,grc,w,"<w xml:id=""khde0001-12"" xml:lang=""grc"">ἡμῶν.</w>"
khed0001,1,῏Ο,grc,w,"<w xml:id=""khed0001-1"" xml:lang=""grc"">῏Ο</w>"
khed0001,2,ἅγιε,grc,w,"<w xml:id=""khed0001-2"" xml:lang=""grc"">ἅγιε</w>"
khed0001,3,"Γεόργιε,",grc,w,"<w xml:id=""khed0001-3"" xml:lang=""grc""><expan><abbr>Γεόργι</abbr><ex>ε</ex></expan>,</w>"
khed0001,4,βοήθει,grc,w,"<w xml:id=""khed0001-4"" xml:lang=""grc""><expan><abbr>βοήθ</abbr><ex>ει</ex></expan></w>"
khed0001,5,Γεόργιον,grc,w,"<w xml:id=""khed0001-5"" xml:lang=""grc""><expan><abbr>Γεόργι</abbr><ex>ο</ex><abbr>ν</abbr></expan></w>"
khed0001,6,τὸν,grc,w,"<w xml:id=""khed0001-6"" xml:lang=""grc"">τὸν</w>"
khed0001,7,πρεσβύτερον·,grc,w,"<w xml:id=""khed0001-7"" xml:lang=""grc"">πρεσβύτερον·</w>"
khed0001,8,"ἀμήν,",grc,w,"<w xml:id=""khed0001-8"" xml:lang=""grc"">ἀμ<supplied reason=""lost"">ή</supplied>ν,</w>"
khed0001,9,Κύριε.,grc,w,"<w xml:id=""khed0001-9"" xml:lang=""grc""><expan><abbr>Κύρ</abbr><ex>ιε</ex></expan>.</w>"
khes0001,1,Ἐπὶ,grc,w,"<w xml:id=""khes0001-1"" xml:lang=""grc"">Ἐ<supplied reason=""lost"">πὶ</supplied></w>"
khes0001,2,τοῦ,grc,w,"<w xml:id=""khes0001-2"" xml:lang=""grc""><supplied reason=""lost"">τοῦ</supplied></w>"
khes0001,3,μητροπολήτου,grc,w,"<w xml:id=""khes0001-3"" xml:lang=""grc""><supplied reason=""lost"">μητροπ</supplied>ο<unclear>λ</unclear>ήτου</w>"
khes0001,4,,grc,w,"<w xml:id=""khes0001-4"" xml:lang=""grc""><surplus>ἡ</surplus></w>"
khes0001,5,ἡμῶν,grc,w,"<w xml:id=""khes0001-5"" xml:lang=""grc"">ἡμ<supplied reason=""lost"">ῶν</supplied></w>"
khes0001,6,Ἀναστασίου,grc,w,"<w xml:id=""khes0001-6"" xml:lang=""grc""><supplied reason=""lost"">Ἀναστ</supplied>ασίου</w>"
khes0001,7,κὲ,grc,w,"<w xml:id=""khes0001-7"" xml:lang=""grc"">κὲ</w>"
khes0001,8,Προκοπίου,grc,w,"<w xml:id=""khes0001-8"" xml:lang=""grc"">Προκοπί<supplied reason=""lost"">ου</supplied></w>"
khes0001,9,ἡγουμένου,grc,w,"<w xml:id=""khes0001-9"" xml:lang=""grc""><supplied reason=""lost"">ἡ</supplied>γουμ<supplied reason=""lost"">έν</supplied>ου</w>"
khes0001,10,ἐγένετο,grc,w,"<w xml:id=""khes0001-10"" xml:lang=""grc"">ἐγένετο</w>"
khes0001,11,τὸ,grc,w,"<w xml:id=""khes0001-11"" xml:lang=""grc"">τὸ</w>"
khes0001,12,πᾶν,grc,w,"<w xml:id=""khes0001-12"" xml:lang=""grc"">πᾶν</w>"
khes0001,13,ἔργον,grc,w,"<w xml:id=""khes0001-13"" xml:lang=""grc""><supplied reason=""lost"">ἔργ</supplied><unclear>ο</unclear>ν</w>"
khes0001,14,τοῦ,grc,w,"<w xml:id=""khes0001-14"" xml:lang=""grc"">τοῦ</w>"
khes0001,15,ἁγήου,grc,w,"<w xml:id=""khes0001-15"" xml:lang=""grc"">ἁγήου</w>"
khes0001,16,Σεργίου∙,grc,w,"<w xml:id=""khes0001-16"" xml:lang=""grc"">Σεργίου∙</w>"
khes0001,17,ἰψιφόθη,grc,w,"<w xml:id=""khes0001-17"" xml:lang=""grc"">ἰψιφό<supplied reason=""lost"">θη</supplied></w>"
khes0001,18,κτίσεος,grc,w,"<w xml:id=""khes0001-18"" xml:lang=""grc""><supplied reason=""lost"">κτίσε</supplied>ος</w>"
khes0001,19,ἔτους,grc,w,"<w xml:id=""khes0001-19"" xml:lang=""grc"">ἔτους</w>"
khes0001,20,ςcϙγ´.,grc,n,"<num xml:id=""khes0001-20"" xml:lang=""grc"" value=""6293"">ςcϙγ´.</num>"
khes0002,1,Ἁγίῳ,grc,w,"<w xml:id=""khes0002-1"" xml:lang=""grc"">Ἁγίῳ</w>"
khes0002,2,Σάβᾳ,grc,w,"<w xml:id=""khes0002-2"" xml:lang=""grc"">Σάβᾳ</w>"
khes0002,3,Χαλείπας,grc,w,"<w xml:id=""khes0002-3"" xml:lang=""grc"">Χαλείπας</w>"
khes0002,4,ἀνέθηκε,grc,w,"<w xml:id=""khes0002-4"" xml:lang=""grc"">ἀνέθηκε</w>"
khes0002,5,Χϛ.,grc,n,"<num xml:id=""khes0002-5"" xml:lang=""grc"" value=""606"">Χϛ.</num>"
khju0001,1,Κύριε,grc,w,"<w xml:id=""khju0001-1"" xml:lang=""grc""><expan><supplied reason=""lost""><abbr>Κ</abbr><ex>ύρι</ex></supplied><abbr>ε</abbr></expan></w>"
khju0001,2,Ἰησοῦ,grc,w,"<w xml:id=""khju0001-2"" xml:lang=""grc""><expan><abbr>Ἰ</abbr><ex>ησο</ex><abbr>ῦ</abbr></expan></w>"
khju0001,3,"Χριστέ,",grc,w,"<w xml:id=""khju0001-3"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστ</ex><abbr>έ</abbr></expan>,</w>"
khju0001,4,ἐλέησον,grc,w,"<w xml:id=""khju0001-4"" xml:lang=""grc"">ἐλέησον</w>"
khju0001,5,τὸν,grc,w,"<w xml:id=""khju0001-5"" xml:lang=""grc"">τὸν</w>"
khju0001,6,ταπινὸν,grc,w,"<w xml:id=""khju0001-6"" xml:lang=""grc"">ταπινὸν</w>"
khju0001,7,καὶ,grc,w,"<w xml:id=""khju0001-7"" xml:lang=""grc"">καὶ</w>"
khju0001,8,ἀνάπαυσον,grc,w,"<w xml:id=""khju0001-8"" xml:lang=""grc"">ἀν<supplied reason=""lost"">ά</supplied>παυσον</w>"
khju0001,9,τὸν,grc,w,"<w xml:id=""khju0001-9"" xml:lang=""grc"">τὸν</w>"
khju0001,10,δοῦλόν,grc,w,"<w xml:id=""khju0001-10"" xml:lang=""grc"">δ<supplied reason=""lost"">οῦλόν</supplied></w>"
khju0001,11,σου,grc,w,"<w xml:id=""khju0001-11"" xml:lang=""grc"">σου</w>"
khju0001,12,Θεόδουλον,grc,w,"<w xml:id=""khju0001-12"" xml:lang=""grc"">Θεόδου<supplied reason=""lost"">λον</supplied></w>"
khju0001,13,μετὰ,grc,w,"<w xml:id=""khju0001-13"" xml:lang=""grc"">μετὰ</w>"
khju0001,14,τῶν,grc,w,"<w xml:id=""khju0001-14"" xml:lang=""grc"">τῶν</w>"
khju0001,15,ἁγίων.,grc,w,"<w xml:id=""khju0001-15"" xml:lang=""grc"">ἁγί<supplied reason=""lost"">ων</supplied>.</w>"
khkj0001,1,Εἷς,grc,w,"<w xml:id=""khkj0001-1"" xml:lang=""grc""><supplied reason=""lost"">Ε</supplied>ἷς</w>"
khkj0001,2,Θεὸς,grc,w,"<w xml:id=""khkj0001-2"" xml:lang=""grc""><supplied reason=""lost"">Θεὸς</supplied></w>"
khkj0001,3,ὁ,grc,w,"<w xml:id=""khkj0001-3"" xml:lang=""grc"">ὁ</w>"
khkj0001,4,βοηθῶν,grc,w,"<w xml:id=""khkj0001-4"" xml:lang=""grc"">βοηθ<supplied reason=""lost"">ῶ</supplied>ν</w>"
khkj0001,5,"ἡμᾶς,",grc,w,"<w xml:id=""khkj0001-5"" xml:lang=""grc"">ἡμ<supplied reason=""lost"">ᾶ</supplied>ς,</w>"
khkj0001,6,Ἰησοῦς,grc,w,"<w xml:id=""khkj0001-6"" xml:lang=""grc""><expan><abbr>Ἰ</abbr><ex>ησοῦ</ex><abbr>ς</abbr></expan></w>"
khkj0001,7,Χριστός.,grc,w,"<w xml:id=""khkj0001-7"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστό</ex><abbr>ς</abbr>.</expan></w>"
khla0001,1,ω̣,grc,naw,"<orig xml:id=""khla0001-1"" xml:lang=""grc"">ω̣</orig>"
khla0001,2,Κύριε,grc,w,"<w xml:id=""khla0001-2"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan></w>"
khla0001,3,πρόσδεξε,grc,w,"<w xml:id=""khla0001-3"" xml:lang=""grc"">πρόσδεξε</w>"
khla0001,4,τὴν,grc,w,"<w xml:id=""khla0001-4"" xml:lang=""grc"">τὴν</w>"
khla0001,5,δέησιν,grc,w,"<w xml:id=""khla0001-5"" xml:lang=""grc"">δ<unclear>έ</unclear>ησιν</w>"
khla0001,6,αὐτῶν.,grc,w,"<w xml:id=""khla0001-6"" xml:lang=""grc"">αὐτῶν.</w>"
khma0001,1,Ὑπὲρ,grc,w,"<w xml:id=""khma0001-1"" xml:lang=""grc"">Ὑπὲρ</w>"
khma0001,2,σωτηρίας,grc,w,"<w xml:id=""khma0001-2"" xml:lang=""grc"">σωτηρίας</w>"
khma0001,3,καὶ,grc,w,"<w xml:id=""khma0001-3"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
khma0001,4,ἀντιλήμψεως,grc,w,"<w xml:id=""khma0001-4"" xml:lang=""grc"">ἀντιλήμψεως</w>"
khma0001,5,τοῦ,grc,w,"<w xml:id=""khma0001-5"" xml:lang=""grc"">τοῦ</w>"
khma0001,6,ὁσίου,grc,w,"<w xml:id=""khma0001-6"" xml:lang=""grc"">ὁσίου</w>"
khma0001,7,πατρὸς,grc,w,"<w xml:id=""khma0001-7"" xml:lang=""grc"">πατρὸς</w>"
khma0001,8,ἡμῶν,grc,w,"<w xml:id=""khma0001-8"" xml:lang=""grc"">ἡμῶν</w>"
khma0001,9,Αιγλωνος,grc,w,"<w xml:id=""khma0001-9"" xml:lang=""grc"">Αιγλωνος</w>"
khma0001,10,ἡγlουμένου,grc,w,"<w xml:id=""khma0001-10"" xml:lang=""grc"">ἡγlουμένου</w>"
khma0001,11,καὶ,grc,w,"<w xml:id=""khma0001-11"" xml:lang=""grc""><expan><abbr>κ</abbr><ex>αὶ</ex></expan></w>"
khma0001,12,τῆς,grc,w,"<w xml:id=""khma0001-12"" xml:lang=""grc"">τῆς</w>"
khma0001,13,ἐν,grc,w,"<w xml:id=""khma0001-13"" xml:lang=""grc"">ἐν</w>"
khma0001,14,Χριστῷ,grc,w,"<w xml:id=""khma0001-14"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστ</ex><abbr>ῷ</abbr></expan></w>"
khma0001,15,συνοδίας,grc,w,"<w xml:id=""khma0001-15"" xml:lang=""grc"">συνοδίας</w>"
khma0001,16,αὐτοῦ.,grc,w,"<w xml:id=""khma0001-16"" xml:lang=""grc"">αὐτοῦ.</w>"
khur0004,1,Ἐπὶ,grc,w,"<w xml:id=""khur0004-1"" xml:lang=""grc"">Ἐπὶ</w>"
khur0004,2,τοῦ,grc,w,"<w xml:id=""khur0004-2"" xml:lang=""grc"">τοῦ</w>"
khur0004,3,θεοφιλεστάτου,grc,w,"<w xml:id=""khur0004-3"" xml:lang=""grc""><expan><abbr>θεοφιλ</abbr><ex>εστάτου</ex></expan></w>"
khur0004,4,Ἠλία,grc,w,"<w xml:id=""khur0004-4"" xml:lang=""grc"">Ἠλία</w>"
khur0004,5,πρεσβυτέρου,grc,w,"<w xml:id=""khur0004-5"" xml:lang=""grc""><expan><abbr>πρεσβ</abbr><ex>υτέρου</ex></expan></w>"
khur0004,6,καὶ,grc,w,"<w xml:id=""khur0004-6"" xml:lang=""grc"">καὶ</w>"
khur0004,7,ἡγουμένου,grc,w,"<w xml:id=""khur0004-7"" xml:lang=""grc"">ἡγουμένου</w>"
khur0004,8,ἐτελιόθη,grc,w,"<w xml:id=""khur0004-8"" xml:lang=""grc"">ἐτελιόθη</w>"
khur0004,9,τοῦτο,grc,w,"<w xml:id=""khur0004-9"" xml:lang=""grc"">τοῦτο</w>"
khur0004,10,τὸ,grc,w,"<w xml:id=""khur0004-10"" xml:lang=""grc"">τὸ</w>"
khur0004,11,ἔργον,grc,w,"<w xml:id=""khur0004-11"" xml:lang=""grc"">ἔργον</w>"
khur0004,12,ἐν,grc,w,"<w xml:id=""khur0004-12"" xml:lang=""grc"">ἐν</w>"
khur0004,13,μηνὶ,grc,w,"<w xml:id=""khur0004-13"" xml:lang=""grc""><expan><abbr>μ</abbr><ex>ηνὶ</ex></expan></w>"
khur0004,14,Γορπιέου,grc,w,"<w xml:id=""khur0004-14"" xml:lang=""grc"">Γορπιέου</w>"
khur0004,15,κζʹ,grc,n,"<num xml:id=""khur0004-15"" xml:lang=""grc"" value=""27"">κζʹ</num>"
khur0004,16,ἰνδικτιῶος,grc,w,"<w xml:id=""khur0004-16"" xml:lang=""grc""><expan><abbr>ἰνδ</abbr><ex>ικτιῶος</ex></expan></w>"
khur0004,17,αʹ·,grc,n,"<num xml:id=""khur0004-17"" xml:lang=""grc"" value=""1"">αʹ·</num>"
khur0004,18,εὐξασθεεὐξεσθε,grc,w,"<w xml:id=""khur0004-18"" xml:lang=""grc""><choice><unclear><expan><abbr>εὐξ</abbr><ex>ασθε</ex></expan></unclear><unclear><abbr>εὐξ</abbr><ex>εσθε</ex></unclear></choice></w>"
khur0004,19,ὑπὲρ,grc,w,"<w xml:id=""khur0004-19"" xml:lang=""grc"">ὑπὲρ</w>"
khur0004,20,Ἀναστασίου,grc,w,"<w xml:id=""khur0004-20"" xml:lang=""grc"">Ἀναστασίου</w>"
khur0004,21,ψιφοθέτου.,grc,w,"<w xml:id=""khur0004-21"" xml:lang=""grc""><expan><abbr>ψι</abbr><ex>φοθέτου</ex></expan>.</w>"
khur0004,22,φῶς,grc,w,"<w xml:id=""khur0004-22"" xml:lang=""grc"">φῶς</w>"
khur0004,23,ζωή,grc,w,"<w xml:id=""khur0004-23"" xml:lang=""grc"">ζωή</w>"
kmir0001,1,ὁ,grc,w,"<w xml:id=""kmir0001-1"" xml:lang=""grc"">ὁ</w>"
kmir0001,2,ἅγιος,grc,w,"<w xml:id=""kmir0001-2"" xml:lang=""grc"">ἅγι<supplied reason=""lost"">ος</supplied></w>"
kmir0001,3,Εὐθύμιος,grc,w,"<w xml:id=""kmir0001-3"" xml:lang=""grc"">Εὐθύμιος</w>"
kmir0001,4,ὁ,grc,w,"<w xml:id=""kmir0001-4"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
kmir0001,5,ἅγιος,grc,w,"<w xml:id=""kmir0001-5"" xml:lang=""grc""><supplied reason=""lost"">ἅγι</supplied>ος</w>"
kmir0001,6,σιος,grc,w,"<w xml:id=""kmir0001-6"" xml:lang=""grc"">σιος</w>"
kmir0001,7,ὁ,grc,w,"<w xml:id=""kmir0001-7"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
kmir0001,8,ἅγιος,grc,w,"<w xml:id=""kmir0001-8"" xml:lang=""grc""><supplied reason=""lost"">ἅγιος</supplied></w>"
kmir0001,9,Θαλ,grc,naw,"<orig xml:id=""kmir0001-9"" xml:lang=""grc"">Θαλ</orig>"
kmir0001,10,ὁ,grc,w,"<w xml:id=""kmir0001-10"" xml:lang=""grc"">ὁ</w>"
kmir0001,11,ἅγιος,grc,w,"<w xml:id=""kmir0001-11"" xml:lang=""grc"">ἅγ<supplied reason=""lost"">ιος</supplied></w>"
kmir0001,12,Μαρτύριος,grc,w,"<w xml:id=""kmir0001-12"" xml:lang=""grc"">Μαρτύριος</w>"
kmir0001,13,ὁ,grc,w,"<w xml:id=""kmir0001-13"" xml:lang=""grc"">ὁ</w>"
kmir0001,14,ἅγιος,grc,w,"<w xml:id=""kmir0001-14"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,15,ος,grc,naw,"<orig xml:id=""kmir0001-15"" xml:lang=""grc"">ος</orig>"
kmir0001,16,ὁ,grc,w,"<w xml:id=""kmir0001-16"" xml:lang=""grc"">ὁ</w>"
kmir0001,17,ἅγιος,grc,w,"<w xml:id=""kmir0001-17"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,18,Λάζαρος,grc,w,"<w xml:id=""kmir0001-18"" xml:lang=""grc"">Λάζαρος</w>"
kmir0001,19,ὁ,grc,w,"<w xml:id=""kmir0001-19"" xml:lang=""grc"">ὁ</w>"
kmir0001,20,ἅγιος,grc,w,"<w xml:id=""kmir0001-20"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,21,Βασιλεῖος,grc,w,"<w xml:id=""kmir0001-21"" xml:lang=""grc""><supplied reason=""lost"">Β</supplied>ασιλεῖος</w>"
kmir0001,22,ὁ,grc,w,"<w xml:id=""kmir0001-22"" xml:lang=""grc"">ὁ</w>"
kmir0001,23,ἅγιος,grc,w,"<w xml:id=""kmir0001-23"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,24,Ἀρσένιος,grc,w,"<w xml:id=""kmir0001-24"" xml:lang=""grc""><supplied reason=""lost"">Ἀρ</supplied>σένιος</w>"
kmir0001,25,ὁ,grc,w,"<w xml:id=""kmir0001-25"" xml:lang=""grc"">ὁ</w>"
kmir0001,26,ἅγιος,grc,w,"<w xml:id=""kmir0001-26"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,27,Τιμόθεος,grc,w,"<w xml:id=""kmir0001-27"" xml:lang=""grc"">Τιμόθεος</w>"
kmir0001,28,ὁ,grc,w,"<w xml:id=""kmir0001-28"" xml:lang=""grc"">ὁ</w>"
kmir0001,29,ἅγιος,grc,w,"<w xml:id=""kmir0001-29"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,30,Συμέων,grc,w,"<w xml:id=""kmir0001-30"" xml:lang=""grc"">Συμέων</w>"
kmir0001,31,ὁ,grc,w,"<w xml:id=""kmir0001-31"" xml:lang=""grc"">ὁ</w>"
kmir0001,32,ἅγιος,grc,w,"<w xml:id=""kmir0001-32"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,33,ος,grc,naw,"<orig xml:id=""kmir0001-33"" xml:lang=""grc"">ος</orig>"
kmir0001,34,ὁ,grc,w,"<w xml:id=""kmir0001-34"" xml:lang=""grc"">ὁ</w>"
kmir0001,35,ἅγιος,grc,w,"<w xml:id=""kmir0001-35"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,36,Παλάδιος,grc,w,"<w xml:id=""kmir0001-36"" xml:lang=""grc"">Παλάδιος</w>"
kmir0001,37,ὁ,grc,w,"<w xml:id=""kmir0001-37"" xml:lang=""grc"">ὁ</w>"
kmir0001,38,ἅγιος,grc,w,"<w xml:id=""kmir0001-38"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,39,Ἰωάννες,grc,w,"<w xml:id=""kmir0001-39"" xml:lang=""grc"">Ἰωάννες</w>"
kmir0001,40,ὁ,grc,w,"<w xml:id=""kmir0001-40"" xml:lang=""grc"">ὁ</w>"
kmir0001,41,ἅγιος,grc,w,"<w xml:id=""kmir0001-41"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,42,Θεόκτιστος,grc,w,"<w xml:id=""kmir0001-42"" xml:lang=""grc"">Θεόκτιστος</w>"
kmir0001,43,ὁ,grc,w,"<w xml:id=""kmir0001-43"" xml:lang=""grc"">ὁ</w>"
kmir0001,44,ἅγιος,grc,w,"<w xml:id=""kmir0001-44"" xml:lang=""grc"">ἅγιο<supplied reason=""lost"">ς</supplied></w>"
kmir0001,45,Γεώργιος,grc,w,"<w xml:id=""kmir0001-45"" xml:lang=""grc"">Γεώ<supplied reason=""lost"">ρ</supplied>γιος</w>"
kmir0001,46,ὁ,grc,w,"<w xml:id=""kmir0001-46"" xml:lang=""grc"">ὁ</w>"
kmir0001,47,Χοζεβίτης,grc,w,"<w xml:id=""kmir0001-47"" xml:lang=""grc"">Χοζεβίτ<supplied reason=""lost"">ης</supplied></w>"
kmir0001,48,ὁ,grc,w,"<w xml:id=""kmir0001-48"" xml:lang=""grc"">ὁ</w>"
kmir0001,49,ἅγιος,grc,w,"<w xml:id=""kmir0001-49"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,50,Ἀβράμιος,grc,w,"<w xml:id=""kmir0001-50"" xml:lang=""grc"">Ἀβράμιος</w>"
kmir0001,51,ὁ,grc,w,"<w xml:id=""kmir0001-51"" xml:lang=""grc"">ὁ</w>"
kmir0001,52,ἅγιος,grc,w,"<w xml:id=""kmir0001-52"" xml:lang=""grc"">ἅγι<supplied reason=""lost"">ος</supplied></w>"
kmir0001,53,Μαρκιανός,grc,w,"<w xml:id=""kmir0001-53"" xml:lang=""grc"">Μαρκια<supplied reason=""lost"">νός</supplied></w>"
kmir0001,54,ὁ,grc,w,"<w xml:id=""kmir0001-54"" xml:lang=""grc"">ὁ</w>"
kmir0001,55,ἅγιος,grc,w,"<w xml:id=""kmir0001-55"" xml:lang=""grc""><supplied reason=""lost"">ἅγι</supplied>ος</w>"
kmir0001,56,Θεόκτιστος,grc,w,"<w xml:id=""kmir0001-56"" xml:lang=""grc"">Θεόκτιστος</w>"
kmir0001,57,ὁ,grc,w,"<w xml:id=""kmir0001-57"" xml:lang=""grc"">ὁ</w>"
kmir0001,58,ἅγιος,grc,w,"<w xml:id=""kmir0001-58"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,59,ὁ,grc,w,"<w xml:id=""kmir0001-59"" xml:lang=""grc"">ὁ</w>"
kmir0001,60,ἅγιος,grc,w,"<w xml:id=""kmir0001-60"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,61,ὁ,grc,w,"<w xml:id=""kmir0001-61"" xml:lang=""grc"">ὁ</w>"
kmir0001,62,ἅγιος,grc,w,"<w xml:id=""kmir0001-62"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,63,Μακάριος,grc,w,"<w xml:id=""kmir0001-63"" xml:lang=""grc"">Μακάριος</w>"
kmir0001,64,ὁ,grc,w,"<w xml:id=""kmir0001-64"" xml:lang=""grc"">ὁ</w>"
kmir0001,65,ἅγιος,grc,w,"<w xml:id=""kmir0001-65"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,66,Μωισῆς,grc,w,"<w xml:id=""kmir0001-66"" xml:lang=""grc"">Μωισῆς</w>"
kmir0001,67,ὁ,grc,w,"<w xml:id=""kmir0001-67"" xml:lang=""grc"">ὁ</w>"
kmir0001,68,ἅγιος,grc,w,"<w xml:id=""kmir0001-68"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,69,Θεοδόσιος,grc,w,"<w xml:id=""kmir0001-69"" xml:lang=""grc"">Θεοδόσι<supplied reason=""lost"">ος</supplied></w>"
kmir0001,70,ὁ,grc,w,"<w xml:id=""kmir0001-70"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
kmir0001,71,ἅγιος,grc,w,"<w xml:id=""kmir0001-71"" xml:lang=""grc""><supplied reason=""lost"">ἅγιος</supplied></w>"
kmir0001,72,Παῦλος,grc,w,"<w xml:id=""kmir0001-72"" xml:lang=""grc"">Παῦλ<supplied reason=""lost"">ος</supplied></w>"
kmir0001,73,ὁ,grc,w,"<w xml:id=""kmir0001-73"" xml:lang=""grc"">ὁ</w>"
kmir0001,74,ἅγιος,grc,w,"<w xml:id=""kmir0001-74"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,75,Στέφανος,grc,w,"<w xml:id=""kmir0001-75"" xml:lang=""grc"">Στέφα<supplied reason=""lost"">νος</supplied></w>"
kmir0001,76,ὁ,grc,w,"<w xml:id=""kmir0001-76"" xml:lang=""grc"">ὁ</w>"
kmir0001,77,ἅγιος,grc,w,"<w xml:id=""kmir0001-77"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,78,Ἰσίδωρος,grc,w,"<w xml:id=""kmir0001-78"" xml:lang=""grc"">Ἰσίδω<supplied reason=""lost"">ρος</supplied></w>"
kmir0001,79,ὁ,grc,w,"<w xml:id=""kmir0001-79"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
kmir0001,80,ἅγιος,grc,w,"<w xml:id=""kmir0001-80"" xml:lang=""grc""><supplied reason=""lost"">ἅγιος</supplied></w>"
kmir0001,81,Ἀρκάδιος,grc,w,"<w xml:id=""kmir0001-81"" xml:lang=""grc"">Ἀρκάδιος</w>"
kmir0001,82,ὁ,grc,w,"<w xml:id=""kmir0001-82"" xml:lang=""grc"">ὁ</w>"
kmir0001,83,ἅγιος,grc,w,"<w xml:id=""kmir0001-83"" xml:lang=""grc"">ἅγιος</w>"
kmir0001,84,Ἰωάννης,grc,w,"<w xml:id=""kmir0001-84"" xml:lang=""grc""><supplied reason=""lost"">Ἰωάννης</supplied></w>"
kmir0001,85,ὁ,grc,w,"<w xml:id=""kmir0001-85"" xml:lang=""grc""><supplied reason=""lost"">ὁ</supplied></w>"
kmir0001,86,ἅγιος,grc,w,"<w xml:id=""kmir0001-86"" xml:lang=""grc""><supplied reason=""lost"">ἅ</supplied>γιος</w>"
kmir0001,87,Ξενοφῶν,grc,w,"<w xml:id=""kmir0001-87"" xml:lang=""grc"">Ξενοφῶν</w>"
kmir0001,88,ΦΕΓΑΛΑΣ,grc,naw,"<orig xml:id=""kmir0001-88"" xml:lang=""grc"">ΦΕΓΑΛΑΣ</orig>"
kmir0001,89,Ἀγαπητός,grc,w,"<w xml:id=""kmir0001-89"" xml:lang=""grc"">Ἀγαπητός</w>"
kmir0001,90,Ἀθανάσιος,grc,w,"<w xml:id=""kmir0001-90"" xml:lang=""grc"">Ἀθανάσιος</w>"
kmir0001,91,μοναχός,grc,w,"<w xml:id=""kmir0001-91"" xml:lang=""grc"">μοναχός</w>"
kmir0001,92,Πλάτον,grc,w,"<w xml:id=""kmir0001-92"" xml:lang=""grc"">Πλάτον</w>"
kmir0001,93,ἀναχορετής,grc,w,"<w xml:id=""kmir0001-93"" xml:lang=""grc"">ἀναχορε<supplied reason=""lost"">τής</supplied></w>"
kmir0001,94,ΜΟΝΑΧΟΣ,grc,naw,"<orig xml:id=""kmir0001-94"" xml:lang=""grc"">ΜΟΝΑΧΟΣ</orig>"
kmir0001,95,Διόδωρος,grc,w,"<w xml:id=""kmir0001-95"" xml:lang=""grc"">Διόδωρος</w>"
kmir0001,96,Δαμιανός,grc,w,"<w xml:id=""kmir0001-96"" xml:lang=""grc"">Δαμ<supplied reason=""lost"">ιανός</supplied></w>"
kmir0001,97,ΧΑΡΙΣΟΝ,grc,naw,"<orig xml:id=""kmir0001-97"" xml:lang=""grc"">ΧΑΡΙΣΟΝ</orig>"
kmir0001,98,μοναχός,grc,w,"<w xml:id=""kmir0001-98"" xml:lang=""grc"">μοναχός</w>"
kmir0001,99,κοινοβιάρχης,grc,w,"<w xml:id=""kmir0001-99"" xml:lang=""grc"">κοινοβιάρχης</w>"
kmir0001,100,Γεώργιος,grc,w,"<w xml:id=""kmir0001-100"" xml:lang=""grc"">Γεώρ<supplied reason=""lost"">γιος</supplied></w>"
kmir0001,101,Ἅννας,grc,w,"<w xml:id=""kmir0001-101"" xml:lang=""grc"">Ἅννας</w>"
kmir0001,102,Κήριλλος,grc,w,"<w xml:id=""kmir0001-102"" xml:lang=""grc"">Κήριλλος</w>"
kmir0002,1,"Μνήσθητη,",grc,w,"<w xml:id=""kmir0002-1"" xml:lang=""grc"">Μνήσθητη,</w>"
