FileID,Word Num,Normalized,Language,w/n/naw,Element
jeru0655,1,Domine,la,w,"<w xml:id=""jeru0655-1"" xml:lang=""la"">Domine</w>"
jeru0655,2,ivimus.,la,w,"<w xml:id=""jeru0655-2"" xml:lang=""la"">ivimus.</w>"
raml0001,1,Cnaei,la,w,"<w xml:id=""raml0001-1"" xml:lang=""la""><expan><abbr>Cn<am>ʃ</am></abbr><ex>aei</ex></expan></w>"
raml0001,2,Aeli,la,w,"<w xml:id=""raml0001-2"" xml:lang=""la"">Aeli</w>"
raml0001,3,Optati,la,w,"<w xml:id=""raml0001-3"" xml:lang=""la"">Optati</w>"
